,date_uuid,user_uuid,card_number,store_code,product_code,product_quantity
18515,e2340e98-f00e-410b-92db-af3553d3e9e0,05b552f4-caec-4bff-94cc-a5f041bea7c5,180022183139464,WEB-1388012W,H4-2388297L,3
18516,b68b3038-792a-4033-ac42-7633d5312faa,eda92440-7441-4320-96fe-2b6c134ad46e,3538894583089960,BR-FB62A5BA,V9-4715015t,4
18517,11600f7e-0d45-4b10-9ce6-265dd5eb2e07,2e328799-a5d0-419f-a14c-94903166ae95,374851078576745,DE-12392F66,B7-9609975L,3
18518,e41c1537-c5f4-4858-b09f-c4d4e41c3de4,9cf36db8-208d-4e77-88e3-608057f53f68,6559725771290890,WEB-1388012W,R1-9246874e,6
18519,1c5da501-72c5-4049-932f-9813f7b783e8,829c4b91-760d-48f8-a20e-a7496896dc75,38830885607222,BE-9A378A7F,H1-1526568f,4
18520,2d9769fe-edfa-46c5-a985-ab6a6d142033,739d477d-9934-4932-9f69-4a2fcc81ee2a,502009805537,WEB-1388012W,m7-2591638W,2
18521,27d16e86-27d4-4aa7-ac68-c506f965a2a1,73a7d4b9-b6b4-466d-a811-b083ba53bb36,370501303017932,WEB-1388012W,e8-4114434T,4
18522,592fe16c-0036-4e4d-b85b-80051a094ae5,1f001894-0c02-4532-8446-d9f93747d216,3585972055043640,WEB-1388012W,k8-9137950l,4
18523,df485372-7a76-47a6-a03e-a41b3e7fe13d,7cac0845-a312-4bf9-8e84-3ddd6cbe9142,4089518787223120,HI-7B43DCA9,t9-5257873j,4
18524,62864807-2766-410b-b715-97ee0b3af02e,251a4d3f-7922-40ba-9489-de83fae08972,6547059145213410,WEB-1388012W,H6-6182833D,5
18525,97adcdb9-2158-406c-aa8c-4ffccfd717c2,aa9b2d09-585b-4636-93e8-5064e62da910,4302383425853,WE-A6C131B0,h9-3027932B,1
18526,a78893d4-12be-4865-b0fa-9e0ee4b84182,8d27aaab-81ef-4073-ae78-7b54d8b23443,4854922190554160,RU-DA6DCDA7,g3-2055701s,1
18527,ba066576-ee8d-48bd-a9a5-7cf172057853,836e62c0-dd93-405b-9b34-7b139e1aab30,4503137508261070000,AL-91D3A03C,H9-1165552I,3
18528,9b9a9712-30d2-42b1-bcde-86c07d1e8cb0,2b8d4c66-d803-4919-a3ed-58302e18f27a,3540150677021170,BE-B069E157,g9-243795T,1
18529,2e102cc6-c324-4c9a-95d2-24af78465a8e,9bf2c121-9fce-40b6-8871-6f2248f4568f,4758428370414640000,RH-80D609C9,J9-2704711q,4
18530,e1f76944-a50e-4d83-9c47-d2612721f4f2,7416f931-0dbe-439c-995d-2cc5cb1117ea,4115801086731420,WE-298C66F0,m8-31182P,1
18531,d9acf1d7-acbb-46b5-9523-119df3272f4e,f2504aff-eecf-4c00-a63a-544c54c3039a,2478596423677220,ST-119B11EA,Y9-7335081b,14
18532,6815854c-fc66-4892-ad23-84dc9e956a40,9e35a4ce-3b30-4d49-8681-a3f39a78f12d,3508063135045640,GA-DA8EEA4A,Y1-0776845n,5
18533,784c933e-15ac-444e-a2d4-40c388c22289,2c6814f0-7aec-4a3b-ad41-74e5c9b7bc91,374993209690555,WEB-1388012W,S8-3968587E,3
18534,b872f0ff-a119-4e22-a958-74c53574fa8e,37f4e073-ebd6-42d6-a03e-3a584bdcbc9a,3501971031812380,KA-249967D9,A0-0072276S,14
18535,959dce7d-d6bc-4ef8-8b40-4c63341e17e7,0639f1f9-b724-49f5-ad05-c26d5779aded,375797211749773,BE-7C142381,M3-1572471N,4
18536,a4133ec5-b418-4b2d-8597-66591c45d4a5,269f70b9-3367-4095-999e-692b2ae98dcd,213182755398418,RH-450F1A1B,I7-9924495Y,9
18537,fe656d91-fe3c-4cbd-8dd1-75f7717a4436,1186c5b7-190c-4263-ab03-500e3b1c0f45,346601214314377,CH-7771B336,q9-9457661u,2
18538,e930a2fe-6080-4882-a16e-8017dda1b4e7,bf613f93-658e-4dbb-ab91-0e8c2503ab1b,4829108313593680000,LE-1438EF01,p2-5076628D,6
18539,0defb499-57bd-4762-bb59-08be4541726a,7efbd8f1-ccce-4a86-9d3a-b479d0af0a73,4728967195290,BU-B5B6F452,a5-3849279I,5
18540,ee071dc6-0f1d-47e3-a504-c3bddff1d642,2fca9271-5a33-48fc-9b68-0e92fc6939e9,3521565331453380,LA-6AAC1779,Y4-5527416w,4
18541,b67fa8b5-e8ee-454e-9af2-f7c7ef615c0b,44a5e1c2-bc6b-49ff-86c0-6629147740b4,180042444771434,HO-CE40B554,q2-3515917p,1
18542,3f692253-da13-47b5-8d86-e99ad13baded,1b2a6927-c922-45e6-94c7-d7cc09f1c947,4728967195290,WEB-1388012W,m8-5593108I,8
18543,d6773752-0e57-4f54-8189-60730b5540eb,5ca1d7d2-8da1-49e7-95fa-8fce24e6b0b4,2720379349941790,LE-14B7245B,C3-3095763U,4
18544,3e96bc77-48a1-4aed-b597-d6d11dfb64e4,a83fe77c-c767-4746-809a-a4e13fa5740e,4307961936104250,WEB-1388012W,F8-5807429i,6
18545,d9e8fa28-6937-4800-ae58-847a58a72e94,0b43c94e-f22f-4553-802e-e9408cc8c65f,30289763728238,SE-596EAA50,u5-1845051W,2
18546,002186c2-fc3c-4d79-b4c6-71ec4f441924,e6055094-346a-42ed-8e25-c87731891b18,4314181106700,RU-514020AC,x7-5152681z,3
18547,0dffb5b2-0c3b-4f70-a286-98b5714208c0,7638daa8-b012-4adb-965c-c08d33cb4c05,4862879829596120,EX-2E8DF595,i1-465976g,4
18548,5e59a01c-5bca-4880-8c29-be5813fe1d3a,728ef059-d7d3-42cb-88a1-2a63d9ba69d1,567416010674,EH-DB65F258,E1-3843907p,3
18549,8f79238b-7559-4806-a814-03705a1daa47,2c981c21-d35f-47fc-9cf2-c8feb4fbda39,4559462166639,WEB-1388012W,X1-142934a,4
18550,e7030679-40f1-4395-a118-18e35a951f4a,83f1666c-0eb8-4827-b66c-d13278bbf068,3500101211451400,WEB-1388012W,q9-5051383B,2
18551,75ec3b45-792b-48be-a48a-2e1b05da7b7c,3fc28c6d-bc7a-4858-979b-b67178ea8889,4196095382503350000,LE-1E8CCAFA,m0-2139175d,10
18552,d07faa02-e1ec-4941-a09c-ed417c9e343e,7d2e38c8-1c4b-478c-8dbd-9030e4f0cdf4,675945186210,RU-F0666E4B,N5-323620S,1
18553,5c2073c2-6d1e-455f-acdd-5f7c4d56d7cf,2e886b05-6e83-465b-b0f4-f04f03c08ae6,4692342583468350000,WI-1EA140B1,a7-4181895Y,5
18554,2f7d63b7-8ee1-432a-a20b-643197782f40,277c9974-ba7e-4731-9baa-ebd67ad7319a,4716907417639400000,WEB-1388012W,q3-6416614d,2
18555,1f5bdefb-4648-4cf1-b803-46033c6ef7ed,ad945d0e-9472-4565-9a24-1aeaccc6dee7,213197713161021,CH-619E036C,H0-5795911I,3
18556,4730b821-2a50-4b5b-af50-df2ea2f54299,af04be7f-f608-4ab9-9bc9-94f96b776ac2,4588947128070,WE-1DE82CEE,P1-577645K,3
18557,317326fe-27b6-415a-99a4-084dd099c111,13541a32-e150-4bc8-ab39-1c9fa6263d0e,3541235796128720,HO-85D2BA5B,S6-0769512T,2
18558,6cf943f3-0f1f-489a-b028-3fef26537625,b4626e77-e920-45f3-bf8b-a8ef6a00cad5,3537068809233940,HI-D59BBEEC,I2-8497896t,1
18559,2857cd4b-df05-4324-94d7-5a31831c858b,fd7650e5-9690-41c7-a9f3-218b331d976d,30073441188217,MO-E8CFF8FE,e8-4114434T,1
18560,6e28ad8f-6c0b-4eaf-bef2-2f2287a70435,c081f944-b192-4111-b1ff-6a1c43ad17a1,4068304529550830,PO-47A01287,m7-9328690j,8
18561,7f510378-3d5f-4894-8097-9bd2cac79f10,9a51e64b-5fc6-419c-87cc-9191913dd907,4978195479558,CH-FBB32B94,K4-3141688N,4
18562,2c94f47a-2b98-41ad-9a96-12b98f8ca45e,b03d71bc-b994-42d3-a8d0-534baa31484c,676172832914,CH-7C155EA7,b2-9119284R,4
18563,8083d46b-9f30-48a9-8cab-a747bb5889fd,b9437791-a5e4-45c3-b97e-944d15b6667c,30174457989736,ST-10F19C97,E3-3054058e,6
18564,e2478e7a-f8fc-4f91-be02-159d93b34df1,eed6301e-2625-418a-836a-e8f4d024d6ab,3509082905994920,KI-107167CD,I6-184372R,1
18565,677c0791-7453-458f-9b85-6d27aa58cd8a,90245001-06e3-4748-9c18-07611d0996bc,3541113589610500,TH-142AE777,w5-905217P,1
18566,cf394f97-33f0-4665-990a-88b7da1a41b5,0c294811-83b8-4a27-a523-ff22643fdb0f,2228859293662810,ST-6590521C,z4-931610C,3
18567,6dd27bd6-8f9c-4895-a07e-a3b07d1d4af2,12532224-0ac6-487d-908b-a1967873471f,344007799780994,BR-B7C294A7,z4-4747871v,1
18568,977157d4-74f0-4b21-9bb0-d538bc6fbbf6,62f90553-1dcb-40ea-a635-918c82188c3b,378892695287163,HU-57B095A2,i8-346690M,3
18569,3be0c950-ecb1-4d6a-a604-54f5c65eab5b,bbbff109-cefa-4546-8568-11a1989b8b0a,566434801759,WEB-1388012W,w6-2721045k,8
18570,b76646d1-d890-413b-9528-bee43ad77588,24405932-502d-4444-9ae6-a82ae853ac45,4218677161058940000,RU-DA6DCDA7,V8-9219814i,4
18571,d2cf55ff-edca-4ad0-a585-00641dcb0d50,06cf1c80-6395-4372-a97b-2c54aff1ab6b,4455705490071570,WA-0E6E657C,x9-8134773o,4
18572,59ac36f9-5105-457b-bf3c-6d467d1eeb9d,1f001894-0c02-4532-8446-d9f93747d216,4442135985315980,ST-1DAA85E6,Q6-1616904A,1
18573,0a5fbfeb-fa52-4c50-86a1-e4c030f26600,7bd6ef16-eb00-4207-ae51-fce59e1f7aa7,4274795629572,VE-EE7A1F48,c9-7335263r,2
18574,89a631ec-1981-4efc-b8c4-059036ec40d7,85a35edd-ab97-4aa3-8d12-fd7350587075,3530682121050200,LA-0772C7B9,M4-3815928A,11
18575,ecd5fd37-3831-4330-a318-41516ec123bf,6e495f1c-f13c-4c69-a0e0-74eb48d7ea50,5414742720016550,CL-7BF16887,a0-6895181T,1
18576,3eda8ca6-a1d9-4dea-a439-a86447d04f95,59e22ee4-ed2b-405c-9885-ccaaa6f7ebd5,374266545044286,ST-B754F535,D1-2864904f,2
18577,d0c96f2f-d50d-4c19-ad69-edf4472b7a57,030952a8-277d-4d2f-9486-1c5e6d5f6564,4984881884283,HE-E39F4BC6,H4-2388297L,2
18578,01eac9db-5cd7-4dba-83eb-29b96d49e1e4,0cebf10d-c2ec-445d-814d-a54b0bcc5ecf,3500101211451400,LO-ED733BA2,F7-3581133o,3
18579,4970ecf8-f04a-4f5e-aa5f-9156339b1402,c16f8ce5-5358-429a-b198-31aee722c27f,5198669571254840,WEB-1388012W,B9-9367313Z,3
18580,0383b58c-fc53-42bc-82c4-55cdc644ffdc,95ff46d1-d2c7-4cea-b6bf-4361d0486763,675964008584,AL-34ABF27F,j0-4933818b,5
18581,7c3a2ca8-2412-4199-b341-9dd2f4f716f0,402ff13a-d197-4f3e-86a0-3ff852def565,180079841370576,CR-792AA8BB,T0-7447903S,3
18582,afb5d279-d82c-4614-96f1-c4ac9acdb913,bc804324-e585-44af-8040-8faf879a765e,180029394197991,WEB-1388012W,d9-8318763V,15
18583,44a59f2a-0a1a-4c61-ad62-55e19b943a50,d234c04b-c07c-46a5-a902-526f91478ecc,3539216915838600,EP-6E0918AF,O7-2015689M,1
18584,cf44b634-0beb-438f-ab70-aa83053cad58,21baa8c4-fcf2-4d10-9309-fe636f510c9f,4191624643193880,CR-6B885B5E,K4-6409808t,4
18585,b9333e09-d892-4200-ab67-03165f91f5bb,27abc6c4-5f73-4955-8c34-1e7859db2a00,374412694827812,CL-7BF16887,U2-180136A,4
18586,a9de6ddd-904b-44e8-b039-a687f41997e3,8dd89af3-1104-4ea5-9bce-030a0c75a66c,4573214828164,CO-9A576872,R6-225659B,2
18587,6d5fa927-58b2-4945-a89f-20872ee6c07e,f651271a-5397-483c-8443-8e12ed64159d,4726304634500,WEB-1388012W,k5-1431429F,4
18588,4aa3841b-03f9-4cb9-a329-4b327b86ee50,27f8dd10-9f1b-4139-8136-2257c44ef08e,6595660851812840,CR-792AA8BB,M3-1572471N,14
18589,9593b1c8-bc0b-4d11-a1fa-9b5c6213362d,bac8db1d-2033-4f88-9737-e4f79ff06db5,3569528425392960,WEB-1388012W,b9-7042914O,13
18590,ef4afc3a-f34d-46e0-a875-58a087effabe,2727923c-90a7-4817-bf8e-6782325061d6,2282436649763040,ME-B363FDAA,s8-8838905M,10
18591,24ef6d01-59af-460a-88d9-547eff108ece,23d86adc-3f66-47f5-b440-b68ae25188b8,3515448195608620,SU-163D2755,W5-0141701c,4
18592,9d7dfc09-9f91-4699-b48b-a87ad0a255ca,e101d359-f18d-4b68-8ad6-a2baaa43c512,4912428760906430000,BR-CACF7508,S5-9959134O,4
18593,3c14fc04-0307-434d-b9fc-93df61fb60d9,5e60ebb1-ca3d-4cf4-beaa-adcfefb6aa90,4102163306602950,WEB-1388012W,H5-5726853B,4
18594,e8b290cd-8673-415b-a74b-17eb21c3ee0d,47230940-d0a7-48a1-a934-047405e8ecbc,30032904153787,WEB-1388012W,v6-7335460G,2
18595,cdd098cb-c53c-4c3f-9732-ec8aec1a0e53,4620834a-ee04-4526-9b0d-5517da1df5ab,4533386614864810000,SO-6D546AD2,j7-4429973F,2
18596,5c7ed58f-c9d9-46c7-b8cb-5e7ef07fd025,c7a7749f-89c7-4c83-b497-398514024ef9,348915082953746,TH-D62B06B7,p5-1821053M,12
18597,fb0c1610-4748-47d1-826a-163d1a8c7350,4de7667c-04ee-4a00-8df6-0aa948c3c3fc,4901465211844780,RU-BFF916C5,Q8-2585524S,1
18598,ef6d8c72-1c91-4ad2-a2de-8d5777b8aa75,7d906ad6-14ee-4a22-8ef1-197993f6cc66,676241272506,HA-10EEDC1D,x1-4601720C,3
18599,d78b4af4-f8ce-4ba2-8f10-ef5a945cce2f,c21d85b7-3b16-4d6e-b9e7-4464faf9c178,4547091821786540000,BA-25629F8E,D7-3944479R,5
18600,3e603344-4db1-4664-b6e1-52e442a389be,25b0275e-bb8b-4e3f-9747-3616b7fd23e8,213173287133084,LA-347073D1,h0-0943642z,5
18601,c05ff298-96bc-41c1-ac4c-b4054c16f18a,32aefc7e-ca2a-4481-b97f-d952bd626a6d,4360026130766870,ST-4D2E1D55,b2-7386908F,1
18602,bc59eebe-bc90-44f3-a233-ced36afd0f92,942882d1-288c-4c27-b161-3cbc622ed125,2362436399006590,WEB-1388012W,W1-8128585i,3
18603,e4e68698-4ea4-4fbd-8ca5-b7fca817e873,8343c4fb-04db-4a26-b022-7d22dcdfe3c4,60458595745,BR-B7C294A7,p4-0527078J,3
18604,e859009b-750f-40af-9606-0a9a00b67569,e90bbd74-b77d-4a4e-9dc7-f17429738edb,2717066175059040,HE-A49D28DF,P1-5362711n,1
18605,25a7ccc3-64db-4962-a7b1-dd21ed77aa18,df8e7958-b8dd-42aa-9bfd-ee9b29f4df09,3524715828225140,WA-A34BF06C,N3-9339345y,2
18606,bd162a67-7ae7-497d-afc9-5d91ce76de4b,b9113237-6a8d-4c3e-982a-b6d41f238512,4324911248020020,LA-F0652295,T3-2878399T,4
18607,09bbb2e9-a926-468f-8165-8c56f656d03e,11072249-8646-4bcf-9d3f-dbf35a51d5ea,180092613991016,CO-D819CC5E,R5-3513229f,2
18608,597c8258-4a11-4453-b356-830ff11d2c7a,5361d0b3-787f-498e-9539-aa7fd93bf408,180043650638283,LY-D37CAF45,O1-1621562L,5
18609,a25b1a44-cbf3-4c1f-abcf-e6d0de0dcc25,7dc9cc8c-f29a-457c-9647-1f4440a22286,3509787387489740,BR-CACF7508,V0-4395610M,4
18610,f4d49c64-6599-42de-94ae-4922052d4af4,43d2603d-5a0c-4fcb-b844-bc29b9ad2da1,4957130953614380000,SE-09EAF854,F4-780143t,1
18611,48ce1bd2-ba74-4f27-90f8-8af7daa73113,4b0f0e82-4f93-446c-8a63-daae2da91e04,4410703710536070,PF-1D7B0646,p1-7141836q,4
18612,25b17fb7-51bb-4d74-841d-f57e35835592,1d93e395-6dd9-4302-8189-4b99ada90724,566790961932,HI-FD1137FA,Y9-4171003e,2
18613,7de380dd-8866-4b67-b7bb-2b9dd1657259,d026c4a1-6842-40b4-97e3-da5bfcc941dc,180061617752583,SE-68A67454,m2-8979201X,2
18614,2fd04580-178e-4cba-a0b2-771bb09ac5d8,dc8f4edb-99ec-43cc-917a-fd41edf3323d,6011580208504610,LA-A12C3D8F,j4-7172749A,3
18615,9d8ffceb-d8f8-43b5-983c-57dd74ce9765,891eeb76-bda2-45a1-b4ba-dfe507659e64,373951024161047,WEB-1388012W,p9-2543141g,4
18616,1f76283a-c9b0-4c14-950e-80b24cee62bc,3b8fad48-f50b-483a-8d64-f3f449a1714c,2720054143163330,SE-F428A035,O3-290807l,6
18617,3cabe960-3b3e-40df-8937-6153185792e1,7051d457-c355-4132-80d8-1dbd43e94e2f,2713360342949390,WEB-1388012W,B1-500390I,4
18618,5648794d-c2d0-4dcf-ac6b-1d3e75afdd6d,01a8aa21-4a2d-4210-b8fe-70afe1e45215,4730379586365740,FR-0FA7D921,B6-4136559h,6
18619,c354b53a-5fbf-4f6f-9b17-c1d55731b4fe,28a0fc71-62ac-4ecb-b98f-315e45c3f8f1,639060836801,OB-FDC2CF69,g2-5199927Z,3
18620,dc312a3f-887c-4fd4-8ebe-dc4416717a81,35547909-c856-4cce-bd9f-6575f4602c3d,6571996787546750,DE-585399CF,e1-1035806Y,2
18621,e6ea6145-c6f5-4ebd-bbbb-3b9de93b02f1,71a1a075-bc53-4aec-9853-098a6a9a57a8,30194742669430,WA-A34BF06C,C8-4996347O,1
18622,2a1ec857-45b8-48a2-82cb-2f70762993e5,074c27ae-39fc-46b0-89d3-e237b9580832,4443324920569870,HA-CCBCBF87,q4-3143822p,2
18623,8047bb57-a0bc-4e2a-81db-f5cee1517e12,3c8ef330-426a-437b-a89e-c8d9250c3e24,4092571564270,WEB-1388012W,D6-5786428B,2
18624,390779e7-73e0-4ba7-a65f-26d98ef69a01,c5e51534-f424-4647-bb8a-a507f6482c6e,4617179970527,OB-B57D2016,F4-2799271q,2
18625,8c4cc50a-b9a5-4129-8f04-4d9170c62c46,8ed24760-e11b-4662-affa-a6d605cc7a69,4139387048565940000,HE-E39F4BC6,v1-5018743H,3
18626,46cdb3b6-9f15-430b-884f-8c208ee8cf98,042deb80-34a5-418b-8204-e3ad0e6c9cdc,4610079813125640000,LO-EC0C9189,V7-4272231q,1
18627,0a4eb7b4-ec5b-4a5c-a2d7-7a2c8cab0a09,085dd13f-913e-478f-9adc-03a579a87a4d,4130675855522770000,CH-99475026,z6-6632144O,7
18628,6acf7517-3e15-4ad1-8caf-c353bf7de36a,3ba22aed-ccd9-43e8-a99b-e3e3c96eb18b,4194001028562700000,AS-373D10B2,J1-6217025U,8
18629,9e4cb50d-2721-4e80-b50a-d66b312e87e2,76f8d3e2-b1dc-4676-ad55-1442b0a8978c,180047995433441,WEB-1388012W,T2-6034855K,14
18630,95322ca8-85a0-44fd-8f96-1bfab1e7afe9,6d960fe5-92ad-4b2c-880e-efd46b437d39,3591441151638320,BU-B5B6F452,Q0-55165E,1
18631,f3dfb637-dfd8-4441-9012-cfb89b182291,34f12626-104c-4411-8c84-83eeedb12b2e,3527567500018460,WEB-1388012W,o1-2806590L,4
18632,c8ed32b2-2e5f-40f2-9798-b48dec0d4b32,54925cbe-9796-4054-beac-a5f47bded1f2,676202698723,WEB-1388012W,t2-7378884Q,1
18633,84c80ab4-7c87-4785-aaa3-27848f19b84f,3f00c497-151c-4819-9fba-6b2f3a95b181,4997623342992870,IN-CC1993CF,C2-3532371K,3
18634,26ff6dda-8aba-4efb-b71b-2eb4c6efc4ec,6e153560-4c4a-4125-a694-0efb42ada5a4,213117713462781,WEB-1388012W,f7-0131624S,2
18635,ed4f9c52-7c55-43db-8666-eae700b831e5,ee0d3939-d933-41be-bc72-b79fe4891e9d,3561164415162140,SU-95D20AE9,x4-5296360k,3
18636,c93da232-b8e9-4047-af15-38f025ffcc84,0ec36305-2ac4-4b88-9f48-df8c7ba33b8c,4090536815175960000,BU-3FC2A064,a5-8946426q,1
18637,8dca175f-b88d-4e64-a363-b8d3d74b1f16,0cd58662-d428-46fb-8a54-7ce825ba6d26,4236752649755430000,ST-B754F535,A5-6372727I,2
18638,94b67d05-531a-43bf-9a8c-143692159652,341874dc-1163-4e42-aded-0aa4c3e2a2d4,4300314200752550000,WEB-1388012W,E1-0514147p,2
18639,c010489f-c2ba-4099-91fa-fb3b4bf16a48,b364ec25-8ba2-41f4-927b-118cefea6702,4309389552176,WE-69BFEA46,i0-106112C,4
18640,d77902ca-d8ff-4240-a4f8-479ca3e45ddf,5fbb7522-e158-4f3a-a186-266e9691b8f1,4028460964011860,GA-2252ED9A,p1-3376164e,1
18641,4dc5e10c-9db4-4889-9d5f-c9a533fa7244,745a4046-3437-4a58-a307-9c88485f45f8,4253174808932320000,WEB-1388012W,Y7-5722379t,4
18642,16ab65e7-c44e-4a76-a34f-91ae81d63b86,d8acb3a2-5034-4143-b5ac-818ab954ed48,3598844465634740,HA-1BAE9B71,O4-1775145c,2
18643,ff6819cd-b0b0-486b-a838-2c52fec83c75,e413bab0-dc06-4bd4-88b6-168cdb4e1002,3549516480299890,CH-7771B336,C8-4996347O,3
18644,a02a763c-5e45-4a73-a884-9db84a3df162,17a236e1-3f74-4f01-ac7e-8fb5527703a1,36831014475970,IN-C4060B7D,R1-7779364B,2
18645,027d2c86-fba4-41c7-85b3-56332786bb94,f4052301-48e9-4153-bc10-dabb8e23822a,4842100620660500,AB-337AEBA7,b5-4573021s,2
18646,dfd39929-adbd-43b1-97a8-7d5eec158de4,4482199c-4cbd-4cf3-b39e-fab82a9d38b5,4359164685307540,WEB-1388012W,A7-7326787b,9
18647,a6cea7ea-7d0f-47ad-be85-f9c4d8bcb43d,2acdf8cc-88e8-48e2-a060-fc1e589e7c52,2719897722789680,WE-5B0343D9,f0-0453627E,3
18648,075685fa-2879-4156-86f2-d3322915e43a,6c9574d5-ef3c-4778-bc0e-a85c7264edbe,4180300819175440,EA-6B5D31D8,o1-6619756d,2
18649,eb687d77-091d-4a3d-a492-0156751db8be,cc686b87-d2b6-4bae-b869-29bbcc20bc46,6507721685802200,EH-91356030,Y1-0776845n,7
18650,daf517d7-e0fd-40b6-b29c-cc026574033f,a6d6634f-d7bc-47c1-a7c0-632511fa6f3f,3597569521645120,CH-7E92F288,R1-2845568U,2
18651,469f5ece-2250-49bf-9248-61abcd795595,8087bf44-8904-4199-89b7-1e243d303f93,30009329366558,WEB-1388012W,q4-8864671M,3
18652,25dd94fe-7a6c-40af-83dc-eeba516162fd,a75abd4a-fcdb-40b0-8eec-2cdbdafe9c67,38583538763237,GR-250FBD0C,y1-1182301o,1
18653,b81fa85a-3f52-4849-8332-60b13681a0e9,a5cdc4b3-060d-4c7b-9d52-69a838f7c375,4647770643611,SU-ABF4F9A1,x3-3196293O,1
18654,e50fb36b-6036-4228-a3a6-e8ea532582ce,6376558d-51f1-4a10-b84e-819d06d74f82,30160728654530,KI-A53AF10A,c2-5082898x,3
18655,bf2f2405-754d-482d-859c-b17a12f5c6e9,773d977a-a55b-4a23-b958-ee0231d62c56,4215633632674,GR-250FBD0C,x6-4881946K,2
18656,07ea908f-cfc9-401c-a6ed-7ec81443671d,b7fe0b8a-99a9-4084-8c30-9f91cd110839,30222856053842,NI-D757F308,t8-6507415K,5
18657,00d7650a-af75-4bf9-9283-6c95d74e6d43,bebb2896-815e-4af3-81f5-2a68787f3eb0,377544245365178,CH-FBB32B94,V7-2559755f,3
18658,634131b4-3a05-43f3-8896-fa18689ac6f2,f2a96db6-d7a4-4dbd-a57d-af63fbc362a3,180048591471330,TR-4E1AF636,p8-1856692H,2
18659,670fc3c8-7abc-4888-8395-62b2cb8d785f,d8aa706f-3a3d-4fe6-b3a8-e9ce2a7edf8c,3584766392570350,KA-FA7ED3B8,B9-9367313Z,7
18660,9f0fb03c-9b80-41aa-83af-ac26ffaeafde,0cd100ca-2605-4fe0-8d40-8c18fc16aa97,4721027252150670000,PO-38790FAE,O1-1621562L,1
18661,d7270593-5a0d-4db0-867f-ef8044de27c7,8baa085e-2261-4f02-857d-f294bd687725,4021195993635990,SU-163D2755,Z0-184412h,1
18662,926e18f7-dc1f-49b0-99e2-6dda9b69a5b4,4959d17e-13cf-4f4c-8642-5aec76179a35,3511526144026990,BE-18074576,g1-5317959B,6
18663,b3999e7b-d909-4833-82a4-d1ff1c3d37a9,2f21cc7a-b9e5-4c9e-8f7f-54e1dd09a4cb,4675560440997,VI-682A89FF,T0-077728Q,3
18664,4eb516da-a9de-4da7-8720-873c831762c1,345da94e-3210-4cf5-81d7-56a700bc6c67,3596475429889980,WEB-1388012W,r4-4325991v,1
18665,7438a064-2a57-4851-a2c0-231e8523b70d,3f0f344d-6ce3-4a7b-ac57-81c95fffb36b,4589407908787,EX-B1AACC7D,x6-3615702i,1
18666,e1b86eac-9e0f-4c77-a68a-9d477ab50787,12f0459b-c1b4-43d7-9d49-c4c41f81e70b,4744935319027760000,LO-AB6B6DF8,u1-9312438n,6
18667,76abccc3-0f34-4979-af1b-748715e2d9ad,25f6c74a-ac9e-4fb6-8849-ebbdf0136146,377886117019635,AB-316DE4BA,L5-106382J,7
18668,02a60ea0-83fb-40d0-801f-4841edf4bf09,17e9aa80-863d-4149-9553-db3e0d8a66e6,3557144754340710,WEB-1388012W,j0-0066317f,6
18669,caecf274-ce63-4fb4-a104-0c07441887b1,714e1e83-f273-4ae9-b7f2-455032c56a3f,180098785395944,AB-D5ABF437,D7-3944479R,3
18670,92447ff5-587f-4c14-a53b-7f851c2434ef,a67b59a0-fd3f-461b-be39-074c373a2e61,30378832122927,GR-63F021A1,Z7-2948143A,5
18671,68f84f6d-3289-4947-b138-d26160bab441,09c754b3-11e4-4d87-9ed9-23227590577c,676274402202,BA-99F54BD0,H6-8233112l,6
18672,2e11bc42-4679-4e56-9bee-f8b41092a360,5c29bde2-4200-43ee-b6dc-423791284d0f,6011974641031440,WEB-1388012W,A0-1453845t,1
18673,1dc0a7c4-ced4-43b0-b4b1-f3bf9e7943d8,e01d60e3-f3a2-4927-838b-ea1be4e13e69,4772315445782100000,GR-664E0CB3,B1-500390I,5
18674,5e5f614a-98f0-42de-9454-b879de0583f3,f3fe9b32-e43c-4b70-bea5-1e3606df2bc4,30314122491797,WE-54DE559C,m8-5593108I,3
18675,e82c2158-1934-4405-8a7c-fef174e5f62b,c68a0232-7941-4a88-9315-36176a873d68,4168983625645930,KA-249967D9,Z3-5504735G,5
18676,3ee85d55-6943-46d4-925d-adce7fcd7ee8,7d2e38c8-1c4b-478c-8dbd-9030e4f0cdf4,30222628621173,KI-137ED849,O5-3308274i,2
18677,ea9a2873-d03c-4a4b-9a3d-27b537597612,f5b9ffd8-82b0-41aa-83a0-d4e722e33aee,4708839997438,WEB-1388012W,C7-39386G,4
18678,4b60144e-4d65-45b9-8124-b8498f2dadf7,3cf8ddc0-0247-4dbc-a0b9-c8b5e3ded2a7,3558873568606620,WEB-1388012W,O6-4286483o,3
18679,b5f2e37a-4d73-4502-a7d3-b9867081a04b,93ee2eb4-0b7d-45ac-b0bd-3fcb23702b9a,3520494154810890,AB-917B715E,U3-1418565H,2
18680,f299a21a-21b5-4c55-a9be-309ea0abecc6,a4fd30f7-3f1c-48d5-ad80-ee529b0b4227,501814790520,EX-B1AACC7D,V4-7465914R,7
18681,935a1ff5-4f10-45d3-9d5f-0d280834de3b,ff76d50d-9c21-44e0-896a-0bffe27d7653,4215167685061410,LO-D54E72B5,w1-234474D,1
